dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_entropy,angular_error_rad,10453,1674,0.0015615681837951598,0.95,-0.07512558306712319,0.08642561660671938,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_entropy,reconstruction_mse,10453,1674,0.0004015262840265603,0.95,-0.07453322051029809,0.08610989131905478,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_entropy,top1_score_drift,2662,314,-0.11605347778012429,0.95,-0.20795866305462166,-0.007138068173472548,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_entropy,agreement_with_origin,2662,314,0.09480524798323482,0.95,0.02573736829648524,0.15453778037491853,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_entropy,threshold_crossing,2662,314,-0.005658882862050511,0.95,-0.03139536418293561,0.03000379353214707,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,maximum_region_concentration,angular_error_rad,10453,1674,-0.023133388140665782,0.95,-0.07432068842991203,0.027157690371376785,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,maximum_region_concentration,reconstruction_mse,10453,1674,-0.022175400027904323,0.95,-0.08054115829718951,0.027850323661073446,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,maximum_region_concentration,top1_score_drift,2662,314,0.0638723476935327,0.95,-0.017050341518610037,0.1390826141242462,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,maximum_region_concentration,agreement_with_origin,2662,314,-0.040844916845366105,0.95,-0.10515083914320965,0.01588883699535997,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,maximum_region_concentration,threshold_crossing,2662,314,-0.009579066919057163,0.95,-0.03616818455554221,0.014724002696207224,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_right_asymmetry,angular_error_rad,10453,1674,0.002412300936336213,0.95,-0.07346168706071247,0.06559758120459594,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_right_asymmetry,reconstruction_mse,10453,1674,0.0034767751331235687,0.95,-0.06758181482095955,0.07879806476170717,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_right_asymmetry,top1_score_drift,2662,314,0.10929529905278909,0.95,0.004912374630145117,0.2044660598468598,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_right_asymmetry,agreement_with_origin,2662,314,-0.0799821230250545,0.95,-0.15394738140579925,-0.004127667811181757,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,left_right_asymmetry,threshold_crossing,2662,314,0.011517687629416412,0.95,-0.02404053034457346,0.048732955256402935,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_x,angular_error_rad,10453,1674,0.02579635633841133,0.95,-0.015185084286458714,0.0665330440623506,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_x,reconstruction_mse,10453,1674,0.02558715430420096,0.95,-0.014406674455006143,0.06873336654472056,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_x,top1_score_drift,2662,314,0.02681876291803408,0.95,-0.06037191542992098,0.10658163852423613,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_x,agreement_with_origin,2662,314,-6.05887532475879e-06,0.95,-0.06602106856808716,0.06494143453607056,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_x,threshold_crossing,2662,314,-0.03247377798101564,0.95,-0.059125711387255815,0.0032241076171649276,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_y,angular_error_rad,10453,1674,0.009788351072169636,0.95,-0.0628969160054734,0.08719002965324045,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_y,reconstruction_mse,10453,1674,0.00992586872995503,0.95,-0.0619254304587181,0.0811260035010117,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_y,top1_score_drift,2662,314,0.05935000419437023,0.95,-0.027440847035821173,0.12959071612342288,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_y,agreement_with_origin,2662,314,-0.05477829160206202,0.95,-0.1252341421414895,0.011917401355709659,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_center_y,threshold_crossing,2662,314,0.027009284476396684,0.95,0.004731712000968589,0.05033144741993559,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_spread,angular_error_rad,10453,1674,0.0030817334331744873,0.95,-0.05679146136624605,0.062451913158018145,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_spread,reconstruction_mse,10453,1674,0.002381498963706678,0.95,-0.060376130466522376,0.05978329817198226,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_spread,top1_score_drift,2662,314,-0.01648971470677228,0.95,-0.08473906460861645,0.04873272737905723,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_spread,agreement_with_origin,2662,314,0.021601911559556042,0.95,-0.03404063080399677,0.07692088309546789,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,saliency_spread,threshold_crossing,2662,314,0.01518394905351721,0.95,-0.025673095060720453,0.05087174302989844,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_left,angular_error_rad,10453,1674,0.01355624477229896,0.95,-0.03997657681595812,0.062317706397376084,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_left,reconstruction_mse,10453,1674,0.013639930819473829,0.95,-0.03786027384383307,0.0635586837592537,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_left,top1_score_drift,2662,314,-0.09323478435424883,0.95,-0.1746854996171559,-0.013824908503299767,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_left,agreement_with_origin,2662,314,0.06078477049960101,0.95,-0.010520486825105316,0.11997311942808023,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_left,threshold_crossing,2662,314,0.06572726744674752,0.95,0.007212310093907418,0.11934921187403742,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_right,angular_error_rad,10453,1674,-0.011496715922620516,0.95,-0.06440230018277082,0.04315372441099295,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_right,reconstruction_mse,10453,1674,-0.008755481174962207,0.95,-0.05983691397899188,0.04125934394348885,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_right,top1_score_drift,2662,314,-0.02587416909135521,0.95,-0.12794408812171001,0.07068949552540776,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_right,agreement_with_origin,2662,314,0.010082340423829026,0.95,-0.08999675044206401,0.10908008829852221,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_top_right,threshold_crossing,2662,314,0.028177076609217165,0.95,-0.04863192385831758,0.10425272005145705,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_left,angular_error_rad,10453,1674,-0.017668421319576518,0.95,-0.06801451609060552,0.0384365447315821,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_left,reconstruction_mse,10453,1674,-0.02025210591627378,0.95,-0.06796419892592784,0.02894790568938773,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_left,top1_score_drift,2662,314,0.033135916626223,0.95,-0.06486154733687116,0.12613528416851877,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_left,agreement_with_origin,2662,314,-0.019996213273131416,0.95,-0.11930107724703434,0.06839173401027798,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_left,threshold_crossing,2662,314,-0.030644942179577056,0.95,-0.09578239195719603,0.03596234721065192,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_right,angular_error_rad,10453,1674,0.04346350646645317,0.95,-0.0038732686675885327,0.0960760951095526,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_right,reconstruction_mse,10453,1674,0.04166041567940091,0.95,-0.006631084876273902,0.08926728908364631,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_right,top1_score_drift,2662,314,0.03252491522522724,0.95,-0.03296172138278009,0.08745244419948045,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_right,agreement_with_origin,2662,314,-0.021496001926390586,0.95,-0.07162014399399967,0.03962692818716005,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,quadrant_bottom_right,threshold_crossing,2662,314,-0.017614792370839603,0.95,-0.05579150071984913,0.026623599360948234,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,nose_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,nose_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,nose_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,nose_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,nose_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,mouth_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,mouth_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_entropy,angular_error_rad,10453,1674,0.010096025750913909,0.95,-0.058237659799489014,0.0836875595629783,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_entropy,reconstruction_mse,10453,1674,0.005465184537652121,0.95,-0.061528250873498086,0.07332612296790508,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_entropy,top1_score_drift,2662,314,-0.1236011105719077,0.95,-0.21940963739588706,-0.024456702160190164,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_entropy,agreement_with_origin,2662,314,0.07833369910489196,0.95,-0.024237199364844753,0.15681000130820624,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_entropy,threshold_crossing,2662,314,0.09113861313161416,0.95,0.007090908927677289,0.17477365399289296,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,maximum_region_concentration,angular_error_rad,10453,1674,-0.025034380202550555,0.95,-0.07002049277667319,0.01795309732653432,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,maximum_region_concentration,reconstruction_mse,10453,1674,-0.023084598399203585,0.95,-0.07717367637852704,0.02797095668662153,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,maximum_region_concentration,top1_score_drift,2662,314,0.05395003595987353,0.95,-0.025638871077607976,0.1324194751739053,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,maximum_region_concentration,agreement_with_origin,2662,314,-0.03136605465567756,0.95,-0.11027552677672549,0.043613131644626664,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,maximum_region_concentration,threshold_crossing,2662,314,-0.05369426764654631,0.95,-0.1110182804425646,0.011508092935089647,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_right_asymmetry,angular_error_rad,10453,1674,-0.006559061051429442,0.95,-0.0729718450808031,0.05601223838302242,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_right_asymmetry,reconstruction_mse,10453,1674,-0.002946436995578745,0.95,-0.07269901680957679,0.05762789378694317,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_right_asymmetry,top1_score_drift,2662,314,0.12584234369080213,0.95,0.03554411378975235,0.21032020113370425,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_right_asymmetry,agreement_with_origin,2662,314,-0.08124289611857723,0.95,-0.15995029538525832,0.010718678223319133,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,left_right_asymmetry,threshold_crossing,2662,314,-0.0745091405613637,0.95,-0.15156761205745697,-0.0004708104311071478,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_x,angular_error_rad,10453,1674,0.03162993292066318,0.95,-0.006492789995204221,0.07317204606657206,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_x,reconstruction_mse,10453,1674,0.03255517030226494,0.95,-0.007118296644967272,0.07381414428209399,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_x,top1_score_drift,2662,314,0.00518301361093948,0.95,-0.07928956258344164,0.09505459777592781,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_x,agreement_with_origin,2662,314,0.00922135535499953,0.95,-0.07493839064327619,0.08167095181010037,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_x,threshold_crossing,2662,314,0.00985954961483112,0.95,-0.05451572438785551,0.07918112431188494,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_y,angular_error_rad,10453,1674,0.0016271272510655402,0.95,-0.06780065313198552,0.07673788138652332,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_y,reconstruction_mse,10453,1674,-0.0007290795561323611,0.95,-0.07217392514997428,0.06753876564401126,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_y,top1_score_drift,2662,314,0.06721254693990378,0.95,-0.03786347742958066,0.1351340228641287,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_y,agreement_with_origin,2662,314,-0.05000819751008439,0.95,-0.12373187085310344,0.04195123160597839,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_center_y,threshold_crossing,2662,314,-0.04532555525057392,0.95,-0.100836662364302,0.021300743556421788,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_spread,angular_error_rad,10453,1674,0.01627564325341804,0.95,-0.02722138987604923,0.07055312593291123,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_spread,reconstruction_mse,10453,1674,0.01379198857394498,0.95,-0.03234005423951475,0.0650503153103947,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_spread,top1_score_drift,2662,314,-0.005105729740927026,0.95,-0.07940182681203226,0.0677795814201432,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_spread,agreement_with_origin,2662,314,-0.015894678877869738,0.95,-0.08337455956336962,0.06049749872419791,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m8_b8,saliency_spread,threshold_crossing,2662,314,0.021050043068067674,0.95,-0.03134409951856377,0.07863171370772612,500
