case_id,model_uid,sample_id,is_mated,compression_family,compression_profile,search_mode,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,threshold_policy,extraction_uid,dataset_id,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-7f54941324e6ccc4817e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10039_cam2_13,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1099709868431091,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3517362155515194,True,stable,6,42,8
gradcam-c648e5846c5daba83179,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10425_cam2_7,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1293306350708007,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3547572559770998,True,stable,7,42,8
gradcam-cae2f3e1ea1a83881b6b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10443_cam1_3,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1168983578681945,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3553486003647852,True,stable,8,42,8
gradcam-93e8f2842915fdc0c7cd,arcface-7972a704552df378345f,survface:registered_probe:5244_18,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,-0.1856434345245361,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.053338270557447,True,threshold_crossing,1,42,8
gradcam-cac32e7a2b04b031e20a,arcface-7972a704552df378345f,survface:registered_probe:5263_12,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,-0.1562414169311523,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0266838289113671,True,threshold_crossing,2,42,8
gradcam-5c0ba5a99802fbd1f95f,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4821_cam2_5,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,-0.1925591230392456,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0179659457234775,True,threshold_crossing,3,42,8
gradcam-43beca064f6c45872f4b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4522_cam1_3,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.2121068835258484,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9549547579163554,True,threshold_crossing,4,42,8
gradcam-266a75ef6842d23d5764,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5571_cam2_37,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.2246294021606445,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9339800066433432,True,threshold_crossing,5,42,8
gradcam-ca60e74b7a420d79956d,arcface-7972a704552df378345f,survface:registered_probe:5462_cam1_4,True,pq,pq_512_m16_b8,pq_reconstruction_cosine,-0.1466782093048095,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.926537737217244,True,threshold_crossing,6,42,8
gradcam-7a3bea0fd7a46cb58262,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5376_cam2_55,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1928694248199463,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9255122466502712,True,threshold_crossing,7,42,8
gradcam-4536c7be6a1879acaa2f,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1908,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.2492487430572509,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9078268112602752,True,threshold_crossing,8,42,8
gradcam-e44c97e8fe51babb5ee5,arcface-7972a704552df378345f,survface:registered_probe:5244_22,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.1729016304016113,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0346113530664194,True,high_error,1,42,8
gradcam-bc66280fd2fb98132d3e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:1210_cam1_1,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0248026847839355,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0076250449707116,True,high_error,2,42,8
gradcam-fb013b14001e8be2d561,arcface-7972a704552df378345f,survface:registered_probe:5244_20,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.2008942663669586,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0057075084900933,True,high_error,3,42,8
gradcam-7159fa100509b6827887,arcface-7972a704552df378345f,survface:registered_probe:5293_25,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.2781654596328735,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0028429247768664,True,high_error,4,42,8
gradcam-c97b6dbe2fb7c406d8b6,arcface-7972a704552df378345f,survface:registered_probe:5293_20,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.1803041696548462,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.000928838128981,True,high_error,5,42,8
gradcam-4dcbeec39866b13186bf,arcface-7972a704552df378345f,survface:registered_probe:5244_23,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.2166115641593933,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9996615577058726,True,high_error,6,42,8
gradcam-7e5609155c8746bfa990,arcface-7972a704552df378345f,survface:unknown_unknown_probe:1866_cam1_1,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0043400228023529,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.988889854736068,True,high_error,7,42,8
gradcam-0e23ee6fdf7c61bac0a4,arcface-7972a704552df378345f,survface:registered_probe:5293_22,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.2798113822937011,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9878508742474444,True,high_error,8,42,8
gradcam-c653a2c7dc12c74c716b,arcface-7972a704552df378345f,survface:registered_probe:2973_cam3_1,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0608289837837219,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0580965120045105,True,rank_flip,1,42,8
gradcam-02eb1642132f3ecb8bd6,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2721_cam1_1,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0538389086723327,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0423896975976292,True,rank_flip,2,42,8
gradcam-723412d86d7e5e129ecf,arcface-7972a704552df378345f,survface:unknown_unknown_probe:3305_cam1_1,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0704988837242126,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0316797081098583,True,rank_flip,3,42,8
gradcam-5d1d524f9512d8119ec1,arcface-7972a704552df378345f,survface:registered_probe:7344_cam4_8,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1338498890399933,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.013684899945827,True,rank_flip,4,42,8
gradcam-daca7bad714fcf81e880,arcface-7972a704552df378345f,survface:unknown_unknown_probe:711_cam2_1,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0876869559288024,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0130142586087312,True,rank_flip,5,42,8
gradcam-10a8a96b07736f0be5ba,arcface-7972a704552df378345f,survface:registered_probe:8429_cam1_20,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0449511408805847,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0092731478676744,True,rank_flip,6,42,8
gradcam-177100de83011b2244ef,arcface-7972a704552df378345f,survface:registered_probe:8429_cam1_24,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1062493473291397,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0088923212375114,True,rank_flip,7,42,8
gradcam-36d2b06fd5d2d5bca021,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4245_cam2_1,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1612927913665771,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0068484151502946,True,rank_flip,8,42,8
gradcam-488f61a633f9fc69a401,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10425_cam2_23,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1100053787231445,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3101069533898303,True,stable,1,42,8
gradcam-5db816c34ff28363673a,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10485_cam1_18,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0920412540435791,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3122371410513777,True,stable,2,42,8
gradcam-4f23c45496fd4acee065,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10591_cam1_19,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1180358529090881,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3159379981932718,True,stable,3,42,8
gradcam-604e3e9001c86e8ae94f,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10537_cam2_25,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1142247319221496,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3246647144976416,True,stable,4,42,8
gradcam-06a0ac07126c18b63b12,arcface-7972a704552df378345f,survface:unknown_unknown_probe:6010_cam5_1,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1038259863853454,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3265468891415718,True,stable,5,42,8
gradcam-7cf96dcd514d04ad174b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9422_cam1_27,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1072656512260437,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3296013039998302,True,stable,6,42,8
gradcam-c2725f1709342b934752,arcface-7972a704552df378345f,survface:registered_probe:10186_cam1_4,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1016852855682373,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3296469543547007,True,stable,7,42,8
gradcam-a9b317cc6aa6f30536da,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10132_cam1_10,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.0972179174423217,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3307442010617653,True,stable,8,42,8
gradcam-e4c9dd5889d2ac79d1b1,arcface-7972a704552df378345f,survface:registered_probe:5244_18,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.333442747592926,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9331818601859476,True,threshold_crossing,1,42,8
gradcam-1e3023ef4721455380cd,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4821_cam2_5,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.1940112113952636,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8713823506024913,True,threshold_crossing,2,42,8
gradcam-c6de510c183da82c3aca,arcface-7972a704552df378345f,survface:registered_probe:5263_12,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.2384096980094909,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8565596762350376,True,threshold_crossing,3,42,8
gradcam-cb3e339438e9fe8c6047,arcface-7972a704552df378345f,survface:registered_probe:5462_cam1_4,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.1237468719482421,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8015641473409043,True,threshold_crossing,4,42,8
gradcam-4fd6f767b1b975dbc591,arcface-7972a704552df378345f,survface:registered_probe:2123_cam1_1,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.1624501943588256,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.8008622853620595,True,threshold_crossing,5,42,8
gradcam-f60b7012c10a60434cfd,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5464_cam1_7,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.1177279353141784,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7722922406089664,True,threshold_crossing,6,42,8
gradcam-617494e02dc09d46d4b7,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5729_cam1_9,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,-0.0983209609985351,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7713130438771533,True,threshold_crossing,7,42,8
gradcam-6c5e38831300c85c4bcc,arcface-7972a704552df378345f,survface:registered_probe:9851_cam2_29,True,pq,pq_512_m32_b8,pq_reconstruction_cosine,0.1554450392723083,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7584343910013466,True,threshold_crossing,8,42,8
gradcam-71e5ac85ccb0f8945c4a,arcface-7972a704552df378345f,survface:registered_probe:5244_22,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.1825565695762634,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7389663175617436,True,high_error,1,42,8
gradcam-170bcbbabd22c4f4303a,arcface-7972a704552df378345f,survface:registered_probe:5293_25,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.181643009185791,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7371736902363677,True,high_error,2,42,8
gradcam-7efe8086ae64d0b458b5,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2185,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0106149911880493,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7346601319505696,True,high_error,3,42,8
gradcam-c34d2dae749104514148,arcface-7972a704552df378345f,survface:registered_probe:8429_cam1_20,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0577245950698852,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7309803610817904,True,high_error,4,42,8
gradcam-35c0e01651cc04ad515c,arcface-7972a704552df378345f,survface:registered_probe:2982_cam2_1,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.013441652059555,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7210822921535257,True,high_error,5,42,8
gradcam-1f87ffdf157d9c4bd0a8,arcface-7972a704552df378345f,survface:registered_probe:5293_11,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.1626638770103454,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7185605954615977,True,high_error,6,42,8
gradcam-e5a21323d2eeb8589ea1,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_24783,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.0164865851402282,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7177277583548792,True,high_error,7,42,8
gradcam-389b3e445c0a4ce96190,arcface-7972a704552df378345f,survface:registered_probe:1540_cam1_1,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.0176217854022979,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7149912741575714,True,high_error,8,42,8
gradcam-44f88cf4375e34daf402,arcface-7972a704552df378345f,survface:registered_probe:2973_cam3_1,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.0171206295490264,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7587193860460668,True,rank_flip,1,42,8
gradcam-bdd5d4ba6e6890ede132,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2147_cam3_1,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.0612554550170898,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7508307185691954,True,rank_flip,2,42,8
gradcam-818f2160814459c4037e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_3560,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.0200914442539215,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7406580084632143,True,rank_flip,3,42,8
gradcam-c390d46f097bc4ce6313,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2721_cam1_1,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.008695900440216,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7373690283587444,True,rank_flip,4,42,8
gradcam-4b2a4691dd40c2883399,arcface-7972a704552df378345f,survface:unknown_unknown_probe:3305_cam1_1,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.0259838104248046,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7323132678686378,True,rank_flip,5,42,8
gradcam-0b61c4d94416d9bacc4b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_3111,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.0228564441204071,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7317180717181194,True,rank_flip,6,42,8
gradcam-09bf5f23c5efa6801a7d,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_490,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.0055183172225952,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7316319386882537,True,rank_flip,7,42,8
gradcam-4e7ebc932eff3901d7fc,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_315,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0422035753726959,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.7293635648887895,True,rank_flip,8,42,8
gradcam-3472539a265f788d000f,arcface-7972a704552df378345f,survface:registered_probe:10306_cam1_30,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0154142975807189,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3005341287228423,True,stable,1,42,8
gradcam-eb272695f7b61b65cc87,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10485_cam1_18,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0119829177856445,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3120121460970013,True,stable,2,42,8
gradcam-8609348a9ea0fa40714a,arcface-7972a704552df378345f,survface:unknown_unknown_probe:6003_cam1_1,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0299034118652343,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3202742416246798,True,stable,3,42,8
gradcam-3bbe0f1d3fa9af335f17,arcface-7972a704552df378345f,survface:unknown_unknown_probe:6010_cam5_1,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0146241784095764,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3209807471265413,True,stable,4,42,8
gradcam-cc5b0238033f63ca4c27,arcface-7972a704552df378345f,survface:unknown_unknown_probe:8801_cam2_36,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0168944597244262,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3244152231896404,True,stable,5,42,8
gradcam-c24f198268efef8dcb61,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9422_cam1_27,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0234591960906982,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3271926137755616,True,stable,6,42,8
gradcam-e4dba35b95f7d70a8144,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10443_cam1_6,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0326420068740844,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3282475193666183,True,stable,7,42,8
gradcam-44976be192b25d50d78e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9528_cam1_25,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,0.0142156481742858,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.3297269151840672,True,stable,8,42,8
gradcam-9e2a8bb4d4533ec018f0,arcface-7972a704552df378345f,survface:registered_probe:5244_18,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.2061144113540649,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.672273002507633,True,threshold_crossing,1,42,8
gradcam-494451230a292e9c6202,arcface-7972a704552df378345f,survface:registered_probe:5263_12,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.1471271514892578,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.6336585799621393,True,threshold_crossing,2,42,8
gradcam-76dce865e260cf705521,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4821_cam2_5,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.1752015352249145,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.6027610547992369,True,threshold_crossing,3,42,8
gradcam-9e104751c22a112750d7,arcface-7972a704552df378345f,survface:registered_probe:5462_cam1_4,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.119333267211914,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.6009893438009711,True,threshold_crossing,4,42,8
gradcam-70f4e33c6786934cb9ef,arcface-7972a704552df378345f,survface:registered_probe:2123_cam1_1,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.1632905006408691,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.5847069483052219,True,threshold_crossing,5,42,8
gradcam-7c641972e6269eb848f4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5464_cam1_7,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.1208040118217468,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.5794046108842762,True,threshold_crossing,6,42,8
gradcam-eaa04e03fc947ba2ce35,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5729_cam1_9,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.1438654065132141,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.5742778696349948,True,threshold_crossing,7,42,8
gradcam-6d11d6d6238e0e8bbe62,arcface-7972a704552df378345f,survface:registered_probe:5462_cam1_2,True,pq,pq_512_m64_b8,pq_reconstruction_cosine,-0.1182307004928588,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.5536837149868047,True,threshold_crossing,8,42,8
gradcam-93deff3049795eaf6616,arcface-7972a704552df378345f,survface:unknown_unknown_probe:1549_cam1_1,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.2150856554508209,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.3389233917912635,True,high_error,1,42,8
gradcam-bbb95be8c0b976b2008c,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_231,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.3107525110244751,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.2751401279370145,True,high_error,2,42,8
gradcam-780e2c0734270826f754,arcface-7972a704552df378345f,survface:registered_probe:8957_cam2_56,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.3168172240257263,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.266211753941131,True,high_error,3,42,8
gradcam-dcc9034bdfe7c2e8655b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2350,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.3902254998683929,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.263278748683783,True,high_error,4,42,8
gradcam-cb3e31da3b3396440362,arcface-7972a704552df378345f,survface:registered_probe:5293_11,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.0924410820007324,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.2524894008736425,True,high_error,5,42,8
gradcam-f1e94a324b5c032e80e8,arcface-7972a704552df378345f,survface:registered_probe:8957_cam2_48,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.2713436186313629,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.251001996930195,True,high_error,6,42,8
gradcam-54e4e9285b50bb52751b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4245_cam2_1,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.3711188435554504,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.248467696257984,True,high_error,7,42,8
gradcam-8ec2dbe44bb75caf9730,arcface-7972a704552df378345f,survface:registered_probe:5244_23,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,-0.0190041065216064,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.2460067148646825,True,high_error,8,42,8
gradcam-eb4efea3de6ddb5fc322,arcface-7972a704552df378345f,survface:registered_probe:2681_cam2_1,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.2425400018692016,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.3741884777943345,True,rank_flip,1,42,8
gradcam-2b3a289ee3b8aab6a5b8,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2185,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.3596524000167846,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.3650415976290835,True,rank_flip,2,42,8
gradcam-2f06f17f314543b6e1e0,arcface-7972a704552df378345f,survface:registered_probe:2973_cam3_1,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.3249615132808685,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.347984653373664,True,rank_flip,3,42,8
gradcam-1dfb0b96b1284b56d420,arcface-7972a704552df378345f,survface:registered_probe:5244_22,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,-0.1106289327144622,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.3449419431079428,True,rank_flip,4,42,8
gradcam-93069df95f7fa028d57e,arcface-7972a704552df378345f,survface:registered_probe:2742_cam2_1,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.1700869500637054,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.3433555613385704,True,rank_flip,5,42,8
gradcam-72ebaa136a6cd4a8a6db,arcface-7972a704552df378345f,survface:unknown_unknown_probe:711_cam2_1,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.3038151860237121,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.33437802767007,True,rank_flip,6,42,8
gradcam-cc612918cfa0887b5234,arcface-7972a704552df378345f,survface:registered_probe:8429_cam1_31,True,pq,pq_512_m8_b8,pq_reconstruction_cosine,0.2941370606422424,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.334106925235763,True,rank_flip,7,42,8
